Year,Region,Source_File,Kecamatan,Puskesmas,Latitude,Longitude,Week,Cases,NDVI,Cloud_Cover,Humidity,Precipitation_Total,Temperature_Min,Temperature_Max,Temperature_Avg,Pressure,Wind_Speed,Wind_Direction
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,6,0,,91,64.57142857,240.53,23.48,31.39,26.37928571,1008.857143,3.7,233.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,7,0,0.0177,72.57142857,70.85714286,121.62,23.63,31.08,25.93285714,1008.571429,4.66,231
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,8,0,,50.85714286,65.14285714,115.15,23.28,32.33,26.46714286,1009.428571,3.9,210.2857143
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,9,0,0.0161,85.57142857,68.28571429,41.33,23,32.18,25.835,1008,4.241428571,212.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,10,0,,64.14285714,57.28571429,69.63,24.05,33.11,26.91428571,1010.142857,3.905714286,220.4285714
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,11,0,,45.42857143,68.42857143,60.04,22,31.31,26.125,1009.714286,4.532857143,183
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,12,0,0.0162,45.57142857,72.71428571,61.07,23,33,25.94928571,1009.142857,4.844285714,244.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,13,0,,81.85714286,60.57142857,65.91,24.03,31.56,26.58714286,1007.428571,4.561428571,224.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,14,0,0.0164,78.14285714,65.57142857,73.95,23.74,32.01,26.4325,1006.428571,3.437142857,196.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,15,0,,71.28571429,65,110.25,23.96,31.4,26.34,1007.714286,3.155714286,206.4285714
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,16,0,0.0169,42.42857143,61.57142857,22.69,23.37,31.51,26.38642857,1010.428571,3.904285714,186.2857143
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,17,0,,41.14285714,57.71428571,1.67,22.36,30.8,25.62,1010.571429,4.941428571,158.2857143
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,18,0,,44,61.71428571,1.8,23.09,31.04,26.13642857,1010.142857,4.455714286,160.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,19,0,0.0163,65.57142857,59.14285714,41.27,23.41,32.41,26.68571429,1008.142857,4.214285714,156.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,20,0,,51.71428571,57.85714286,1.1,22.08,31.63,26.1675,1007.857143,5.711428571,151.4285714
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,21,0,0.0179,70.57142857,64.85714286,3.39,23.44,30.37,25.94107143,1009,4.978571429,157.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,22,0,,73.57142857,62.85714286,4.14,13.89,32,24.50142857,992.4285714,3.848571429,144
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,23,0,0.0179,64,63.28571429,1.91,12.78,31.63,19.06321429,957,3.757142857,154
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,24,0,,39.71428571,62.28571429,14.38,12.22,30.79,18.89428571,975.2857143,4.051428571,169.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,25,0,0.0168,72.14285714,65.85714286,61.04,12.22,31.52,19.29857143,941,3.51,147.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,26,0,,64.28571429,69,104.76,12.78,30.47,17.66178571,923.7142857,3.758571429,169
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,27,0,,58.28571429,64.14285714,8.39,11.86,30.28,17.66678571,958.1428571,4.28,147.7142857
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,28,0,0.0156,59.71428571,60.85714286,2.8,9.64,30.21,17.09,1009.571429,4.841428571,150.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,29,0,,74.42857143,58.42857143,0.81,11.86,31.87,18.88428571,1010.285714,5.627142857,140.7142857
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,30,0,0.016,34.42857143,58.42857143,1.29,22.26,32.15,25.32535714,1010.428571,5.625714286,152.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,31,0,,50.71428571,59.14285714,1.76,19.86,30.4,24.80464286,1011.571429,5.752857143,157.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,32,0,0.0165,63.57142857,63.42857143,3,22.84,32.06,25.42464286,1012,5.261428571,148.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,33,0,,48.28571429,60.71428571,1.25,21.65,30.61,25.32678571,1011,6.294285714,152.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,34,0,,44.28571429,58.57142857,1.38,22.4,32.6,25.17714286,1010.428571,5.934285714,157.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,35,0,0.0152,72.57142857,56.28571429,0.75,21.21,30.51,24.51714286,1011.142857,6.232857143,158.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,36,0,,74.42857143,55.42857143,1.49,22.55,30.75,25.24571429,1010.285714,6.322857143,159.7142857
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,37,0,0.016,69.14285714,58.14285714,9.18,21.9,31.73,25.36892857,1010.571429,6.514285714,157.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,38,0,,73,63.71428571,29.79,22.81,31.33,25.74464286,1009.571429,5.297142857,166.4285714
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,39,0,0.015,73.71428571,57.14285714,16.58,22.89,32.71,26.055,1009.857143,5.514285714,157.2857143
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,40,0,,86.42857143,59.57142857,4.04,11.86,31.26,22.73428571,1009.571429,5.73,162.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,41,0,0.0144,78.14285714,60.85714286,1.89,13.53,31.25,22.61678571,1009.857143,5.39,177.7142857
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,42,0,,81.14285714,54.42857143,0.2,12.97,31.24,23.39642857,1008.857143,5.87,175.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,43,0,,81.14285714,58,44.88,13.53,34.12,22.95857143,1010.571429,4.931428571,179.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,44,1,0.0121,77,63.85714286,40.62,24.15,31.86,26.70357143,1010.285714,4.97,170.7142857
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,45,0,,84.42857143,66.57142857,120.6,16.86,32.7,25.83178571,1008.714286,3.774285714,167.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,46,0,0.0175,99.42857143,69.14285714,258.93,14.64,31,24.94892857,1008.428571,3.708571429,232.7142857
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,47,0,,93.42857143,69.85714286,149.15,15.2,31.04,21.72607143,1007.857143,2.84,160.7142857
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,48,0,0.0179,77,68,115.19,16.31,30.76,24.26392857,1007.857143,3.925714286,228.7142857
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,49,0,,84.71428571,69,87.41,16.86,30.85,25.7075,1009,4.531428571,244.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,50,0,,80,70.71428571,77.22,16.86,32.14,22.59214286,1009.428571,3.8,195.2857143
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,51,0,0.0167,75.42857143,65.28571429,84.96,15.2,31.16,21.07357143,1008.428571,4.045714286,216
2021,KAB BANTUL,Laporan-Analisa-SKDR_dlingo.xlsx,dlingo,PKM. DLINGO II,-7.8802115,110.4500875,52,0,0.0166,89.28571429,68.85714286,64.36,16.31,31.9,24.86,1009.857143,3.034285714,152.5714286
2021,KOTA YOGYAKARTA,Laporan-Analisa-SKDR_danurejan.xlsx,danurejan,PKM. DANUREJAN I,-7.7818995,109.880597,1,0,0.0193,,,,,,,,,
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,2,0,,72.14285714,62.57142857,316.99,24.3,32.41,26.87678571,1006.857143,4.17,211.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,3,0,0.0223,91.57142857,66.28571429,207.26,23.71,30.84,26.4475,1007.571429,4.921428571,247.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,4,0,,76.28571429,61.14285714,202.19,24.13,31.43,26.95964286,1008,3.69,190.4285714
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,5,0,0.0225,82.14285714,67.42857143,154.56,23.7,31.63,26.37142857,1008,5.022857143,248.7142857
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,6,0,,90.71428571,66,306.7,23.97,30.97,26.58035714,1008.571429,4.26,236
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,7,0,0.0211,68.57142857,70.85714286,118.05,24.05,31.07,26.22821429,1008.571429,5.108571429,237.7142857
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,8,0,,53.85714286,65,108.95,23.7,31.88,26.69678571,1009.428571,4.471428571,205.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,9,0,0.0197,83.57142857,70.57142857,41.23,23.08,31.39,26.03285714,1008,4.627142857,210.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,10,0,,64.14285714,60.28571429,61.63,24.4,32.47,27.03392857,1010.142857,3.935714286,222.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,11,0,,44,68.85714286,53,22,31,26.27428571,1009.714286,4.762857143,182.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,12,0,0.0187,46.42857143,73.28571429,49.94,23,33,26.12392857,1009.142857,4.87,245.2857143
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,13,0,,81.85714286,64.85714286,52.75,24.39,30.62,26.73535714,1007.428571,4.528571429,228.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,14,1,0.0148,77.85714286,67.71428571,71.5,23.94,31.61,26.67571429,1006.285714,3.871428571,195.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,15,2,,72.71428571,67,109.55,24.22,30.92,26.56571429,1007.714286,3.755714286,208.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,16,1,0.0152,42.14285714,64.71428571,18.76,23.83,31.05,26.60607143,1010.428571,4.404285714,181.4285714
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,17,4,,42.57142857,60.14285714,0.89,22.77,30.38,25.89392857,1010.428571,5.427142857,153.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,18,0,,44.85714286,64.71428571,0.47,23.77,30.76,26.39035714,1010.285714,5.202857143,151.4285714
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,19,0,0.018,64.85714286,62.42857143,30.49,23.94,31.89,26.87071429,1008.142857,5.01,133.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,20,3,,53.14285714,61.42857143,0.77,22.39,31.27,26.39821429,1007.857143,7.007142857,141
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,21,0,0.0213,69.57142857,68.42857143,1.93,23.86,29.87,26.14964286,1009.142857,5.771428571,152.7142857
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,22,0,,72,65.42857143,2.05,13.89,31.56,24.65071429,992.4285714,4.677142857,143.4285714
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,23,0,0.0222,65.28571429,66.42857143,2.5,12.78,31.18,18.9875,957,4.36,154.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,24,0,,40,65.28571429,7.37,12.22,30.14,18.81071429,975.4285714,4.711428571,162.4285714
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,25,0,0.0224,73.14285714,68.28571429,85.71,12.22,31.06,19.3225,941,4.38,150.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,26,0,,66.28571429,71,99.1,12.78,30.04,17.64642857,923.7142857,4.628571429,166
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,27,0,,57.71428571,66.28571429,5.33,12.08,29.99,17.77035714,958.1428571,5.397142857,143.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,28,0,0.0178,60.85714286,63.42857143,1.91,9.86,29.79,17.27178571,1009.571429,5.742857143,143.2857143
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,29,0,,73.42857143,60.85714286,0.32,12.08,31.49,19.19035714,1010.285714,6.305714286,135.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,30,0,0.016,35,61.71428571,0.71,22.73,31.41,25.52178571,1010.714286,6.505714286,148
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,31,0,,51.85714286,62.42857143,1.08,20.21,29.46,25.03642857,1011.714286,6.577142857,148.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,32,1,0.0167,62.14285714,65.85714286,4.06,23.23,31.34,25.69357143,1012,6.52,143.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,33,1,,48.28571429,64.85714286,0.26,22.16,29.99,25.48428571,1011.142857,7.335714286,146.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,34,0,,40.57142857,62.28571429,0.25,22.86,31.69,25.32714286,1010.571429,7.014285714,151.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,35,0,0.0186,71,59.14285714,0.12,21.59,29.53,24.72964286,1011.285714,6.884285714,153.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,36,0,,74.28571429,59.42857143,1.43,23.08,29.59,25.37964286,1010.714286,7.07,152.4285714
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,37,0,0.0199,66.28571429,62.28571429,7.19,22.46,30.86,25.50321429,1010.857143,7.538571429,150.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,38,0,,71.42857143,67.57142857,23.26,23.07,30.56,25.82785714,1009.857143,6.465714286,144.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,39,1,0.0183,73.14285714,62,14.38,23.36,32.12,26.07321429,1010.142857,6.557142857,147.7142857
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,40,1,,86.85714286,61.85714286,1.4,12.08,30.26,22.82928571,1009.857143,6.762857143,154.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,41,1,0.0156,77.85714286,63,1.51,13.75,30.17,22.77535714,1010,5.934285714,169.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,42,1,,81.71428571,57.85714286,0.32,13.19,30.12,23.52714286,1009.285714,6.237142857,167.7142857
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,43,1,,81.28571429,62,43.64,13.75,33.35,23.03464286,1010.857143,5.504285714,174.7142857
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,44,0,0.0153,76.85714286,66,35.99,24.58,30.86,26.8625,1010.142857,5.584285714,164.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,45,0,,83.71428571,68.71428571,143.3,17.08,32.26,26.05642857,1008.857143,4.565714286,159.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,46,2,0.0157,99.42857143,70.14285714,229.13,14.86,30.83,25.23785714,1008.428571,4.071428571,229.7142857
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,47,0,,92.85714286,70.57142857,153.06,15.42,30.63,21.94392857,1007.714286,3.101428571,158
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,48,5,0.0142,76.57142857,70.57142857,140.65,16.53,30.14,24.44535714,1007.857143,4.265714286,232.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,49,1,,84.85714286,71.14285714,91.42,17.08,30.04,25.94107143,1009,4.69,243.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,50,2,,79,72.14285714,87.61,17.08,31.73,22.81214286,1009.571429,3.917142857,199.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,51,3,0.0173,74.28571429,67.85714286,73.64,15.42,30.37,21.25321429,1008.428571,4.204285714,218.7142857
2021,KAB BANTUL,Laporan-Analisa-SKDR_imogiri.xlsx,imogiri,PKM. IMOGIRI I,-7.9198361,110.3777257,52,0,0.0194,89,71.28571429,57.72,16.53,31.18,25.05035714,1009.857143,3.257142857,141.7142857
2021,KOTA YOGYAKARTA,Laporan-Analisa-SKDR_danurejan.xlsx,danurejan,PKM. DANUREJAN II,-7.7886375,110.3752159,1,0,0.0191,,,,,,,,,
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,2,0,,70.42857143,61.28571429,239.47,23.86,32.72,26.69107143,1006.857143,3.751428571,191.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,3,0,0.0217,92.57142857,64,187.66,23.41,31.33,26.28857143,1007.571429,4.597142857,241.4285714
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,4,0,,78.71428571,59.71428571,187.15,23.79,31.73,26.74285714,1008,3.145714286,196.4285714
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,5,1,0.0207,80.85714286,65.57142857,131.4,23.37,32.04,26.15285714,1008,4.032857143,221.2857143
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,6,1,,91,64.57142857,240.53,23.48,31.39,26.37928571,1008.857143,3.7,233.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,7,0,0.0209,72.57142857,70.85714286,121.62,23.63,31.08,25.93285714,1008.571429,4.66,231
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,8,0,,50.85714286,65.14285714,115.15,23.28,32.33,26.46714286,1009.428571,3.9,210.2857143
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,9,1,0.0204,85.57142857,68.28571429,41.33,23,32.18,25.835,1008,4.241428571,212.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,10,0,,64.14285714,57.28571429,69.63,24.05,33.11,26.91428571,1010.142857,3.905714286,220.4285714
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,11,0,,45.42857143,68.42857143,60.04,22,31.31,26.125,1009.714286,4.532857143,183
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,12,0,0.0187,45.57142857,72.71428571,61.07,23,33,25.94928571,1009.142857,4.844285714,244.5714286
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,13,0,,81.85714286,60.57142857,65.91,24.03,31.56,26.58714286,1007.428571,4.561428571,224.8571429
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,14,0,0.0183,78.14285714,65.57142857,73.95,23.74,32.01,26.4325,1006.428571,3.437142857,196.1428571
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,15,1,,71.28571429,65,110.25,23.96,31.4,26.34,1007.714286,3.155714286,206.4285714
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,16,1,0.0189,42.42857143,61.57142857,22.69,23.37,31.51,26.38642857,1010.428571,3.904285714,186.2857143
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,17,0,,41.14285714,57.71428571,1.67,22.36,30.8,25.62,1010.571429,4.941428571,158.2857143
2021,KAB BANTUL,Laporan-Analisa-SKDR_jetis.xlsx,jetis,PKM. JETIS I,-7.8979014,110.3725379,18,0,,44,61.71428571,1.8,23.09,31.04,26.13642857,1010.142857,4.455714286,160.1428571
